CryoSleep,VIP,Transported,TotalSpent,Earth,Europa,Mars,55 Cancri e,PSO J318.5-22,TRAPPIST-1e,P,S
0,0,1,0,0,0,1,0,0,1,1,0
0,0,0,2407,0,0,1,0,0,1,0,1
0,0,1,196,0,0,1,0,0,1,1,0
0,0,0,3329,0,1,0,0,0,1,0,1
0,0,0,170,1,0,0,0,0,1,0,1
0,1,1,1742,0,1,0,0,0,1,1,0
0,0,0,673,1,0,0,1,0,0,1,0
0,0,1,1100,0,1,0,1,0,0,0,1
1,0,1,0,1,0,0,0,1,0,1,0
0,0,1,0,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,0,1
1,0,1,0,0,1,0,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,1,0
1,0,0,0,1,0,0,0,0,1,1,0
1,1,1,0,0,1,0,1,0,0,0,1
0,0,0,1296,0,0,1,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,0,1
0,0,0,1918,1,0,0,1,0,0,0,1
1,0,1,0,0,0,1,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,1,0
0,0,1,0,0,0,1,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,1,0
0,0,0,1027,1,0,0,0,0,1,0,1
0,0,0,771,1,0,0,0,0,1,0,1
0,0,0,523,1,0,0,0,0,1,0,1
0,0,1,411,0,0,1,0,0,1,1,0
1,0,1,0,1,0,0,0,1,0,1,0
0,0,0,682,1,0,0,0,1,0,1,0
0,0,0,173,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,1,0
0,0,1,1235,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,0,1,0,1,0
0,0,0,0,1,0,0,0,0,1,1,0
0,0,0,287,1,0,0,0,0,1,0,1
0,0,0,13016,0,1,0,1,0,0,0,1
0,0,1,682,0,0,1,0,0,1,0,1
0,0,1,0,0,0,1,0,0,1,1,0
0,0,1,3994,0,0,1,1,0,0,1,0
1,0,1,0,0,1,0,0,0,1,0,1
0,0,1,450,1,0,0,0,0,1,0,1
0,0,0,1018,0,0,1,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,0,1
0,0,0,857,1,0,0,0,0,1,1,0
0,0,1,43,0,0,1,1,0,0,1,0
1,0,1,0,1,0,0,0,0,1,1,0
1,0,0,0,1,0,0,0,0,1,1,0
0,0,1,0,1,0,0,1,0,0,1,0
0,0,0,1556,1,0,0,0,1,0,0,1
1,0,1,0,0,0,1,0,0,1,0,1
1,0,1,0,1,0,0,0,1,0,0,1
0,0,1,0,0,1,0,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,0,1
0,0,0,804,1,0,0,0,0,1,1,0
0,0,0,10916,0,1,0,0,0,1,0,1
0,0,0,1247,0,0,1,0,0,1,1,0
0,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0,0,1,0,0,1,0,1
0,0,0,652,1,0,0,1,0,0,0,1
0,0,1,0,1,0,0,0,0,1,1,0
1,1,0,0,1,0,0,0,0,1,1,0
0,0,0,33,0,0,1,0,0,1,0,1
0,0,0,1983,0,0,1,0,1,0,0,1
0,0,0,798,1,0,0,0,0,1,1,0
0,0,1,15,0,1,0,1,0,0,0,1
0,0,0,845,1,0,0,0,0,1,1,0
0,0,0,179,1,0,0,0,0,1,1,0
0,0,0,68,1,0,0,0,0,1,1,0
0,0,0,292,1,0,0,0,0,1,1,0
0,0,0,799,1,0,0,0,0,1,1,0
1,0,1,0,0,0,1,0,1,0,0,1
1,0,0,0,0,0,1,0,0,1,1,0
0,0,0,828,0,0,1,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,1,0
0,0,0,2231,0,0,1,1,0,0,1,0
1,0,1,0,0,0,1,0,0,1,0,1
0,0,1,0,0,0,1,0,0,1,1,0
0,1,1,1516,0,1,0,0,0,1,0,1
0,0,1,912,0,0,1,0,0,1,0,1
0,0,0,1904,0,1,0,0,0,1,1,0
0,0,1,0,1,0,0,0,0,1,1,0
0,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,0,0,1,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,0,1
0,0,1,0,0,1,0,0,0,1,1,0
0,0,0,1254,0,1,0,1,0,0,0,1
1,0,1,0,1,0,0,0,1,0,0,1
1,0,1,0,1,0,0,0,0,1,0,1
0,0,0,654,0,0,1,0,0,1,0,1
0,0,0,1324,1,0,0,1,0,0,1,0
1,0,1,0,0,1,0,1,0,0,0,1
0,0,0,7301,0,1,0,1,0,0,0,1
0,0,0,2093,0,0,1,0,0,1,0,1
0,0,0,1082,0,1,0,0,1,0,0,1
0,0,0,748,0,0,1,0,0,1,0,1
1,0,1,0,1,0,0,0,1,0,1,0
0,0,1,8,1,0,0,0,1,0,0,1
0,0,0,1365,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,0,1
0,0,0,623,1,0,0,0,0,1,1,0
0,0,1,654,1,0,0,0,1,0,0,1
0,0,0,0,1,0,0,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,0,1
0,0,0,389,1,0,0,0,1,0,1,0
0,1,1,2584,0,1,0,1,0,0,1,0
0,0,1,84,1,0,0,0,1,0,0,1
0,0,1,613,1,0,0,0,0,1,1,0
0,0,0,2121,1,0,0,0,0,1,1,0
0,0,0,703,0,1,0,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,1,0
0,0,1,0,0,0,1,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,0,1
0,0,0,1217,0,0,1,0,0,1,1,0
0,0,0,1362,0,1,0,0,0,1,1,0
0,0,0,589,1,0,0,0,0,1,1,0
0,0,0,1391,0,1,0,1,0,0,1,0
1,0,1,0,0,1,0,0,0,1,0,1
0,0,0,230,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,1,0
0,0,0,499,1,0,0,0,0,1,0,1
0,0,1,0,1,0,0,0,0,1,1,0
0,0,0,2026,0,1,0,0,0,1,0,1
0,0,0,0,0,0,1,0,0,1,0,1
0,0,0,777,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,0,1
0,0,1,62,0,1,0,1,0,0,1,0
0,0,1,0,0,1,0,0,0,1,1,0
0,0,0,17558,0,1,0,1,0,0,0,1
1,0,1,0,0,1,0,0,0,1,0,1
0,0,0,5,1,0,0,0,0,1,1,0
0,0,0,1471,1,0,0,0,0,1,1,0
0,0,0,1478,0,0,1,0,0,1,0,1
1,0,0,0,1,0,0,0,0,1,1,0
0,0,0,0,0,0,1,0,0,1,1,0
0,0,0,2223,0,0,1,0,0,1,0,1
0,0,0,0,0,0,1,0,0,1,1,0
0,0,0,1534,0,1,0,0,0,1,1,0
0,0,0,1924,1,0,0,1,0,0,1,0
0,0,0,3561,0,0,1,0,0,1,0,1
0,0,0,706,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,1,0
0,0,0,1431,1,0,0,1,0,0,1,0
1,0,1,0,0,1,0,1,0,0,1,0
0,0,0,1299,0,0,1,0,0,1,1,0
0,0,0,778,1,0,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0,1,1,0
0,0,0,6140,0,1,0,1,0,0,0,1
0,0,1,274,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,0,1
1,0,1,0,0,1,0,0,0,1,1,0
0,0,0,1156,0,1,0,0,0,1,1,0
0,0,0,1220,0,1,0,1,0,0,1,0
0,0,1,26,1,0,0,0,0,1,0,1
0,0,0,912,1,0,0,1,0,0,0,1
0,0,0,739,0,0,1,0,0,1,1,0
0,0,0,7742,0,1,0,1,0,0,0,1
0,0,0,22,1,0,0,0,0,1,1,0
0,0,0,2,1,0,0,1,0,0,0,1
1,0,1,0,0,0,1,0,0,1,1,0
0,0,0,479,0,0,1,0,0,1,1,0
1,0,1,0,1,0,0,0,1,0,0,1
1,0,1,0,0,0,1,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,1,0,0,1,0
0,0,0,5285,0,1,0,1,0,0,1,0
1,0,1,0,1,0,0,0,0,1,1,0
0,0,0,731,1,0,0,0,0,1,1,0
0,0,0,556,1,0,0,1,0,0,0,1
0,0,0,507,1,0,0,0,0,1,1,0
0,0,0,1050,1,0,0,0,0,1,0,1
0,0,1,204,0,0,1,0,0,1,1,0
0,0,0,1042,1,0,0,0,0,1,0,1
0,0,0,1722,0,1,0,0,0,1,0,1
0,0,1,1179,1,0,0,1,0,0,0,1
0,0,1,102,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,1,0,0,1
1,0,1,0,0,1,0,0,0,1,0,1
0,0,0,590,1,0,0,0,1,0,0,1
1,0,0,0,1,0,0,0,0,1,0,1
0,0,1,1419,0,1,0,1,0,0,0,1
1,0,1,0,0,0,1,0,0,1,1,0
0,0,1,3,1,0,0,0,0,1,1,0
0,0,0,3734,0,1,0,0,0,1,1,0
0,0,1,1170,0,1,0,1,0,0,0,1
0,0,0,1615,1,0,0,0,0,1,0,1
1,0,0,0,0,0,1,0,0,1,1,0
0,0,0,660,1,0,0,0,1,0,1,0
0,0,0,759,1,0,0,0,0,1,1,0
0,0,0,2603,0,0,1,0,0,1,1,0
0,0,0,1259,1,0,0,0,0,1,1,0
0,0,0,873,1,0,0,0,0,1,0,1
0,0,0,759,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,1,0,0,1
0,0,0,744,1,0,0,0,1,0,1,0
0,0,0,100,1,0,0,0,1,0,0,1
0,0,0,0,1,0,0,1,0,0,0,1
1,0,1,0,0,1,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,0,1
0,0,0,3732,0,1,0,0,0,1,0,1
1,0,0,0,1,0,0,1,0,0,1,0
0,0,0,400,1,0,0,0,0,1,1,0
0,0,1,1036,1,0,0,0,0,1,0,1
0,0,1,27,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,1,0
0,0,1,2301,0,0,1,0,0,1,1,0
0,0,1,1474,0,1,0,0,0,1,0,1
0,0,1,249,1,0,0,0,0,1,1,0
0,0,0,2594,1,0,0,1,0,0,0,1
1,0,1,0,0,1,0,1,0,0,0,1
1,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,1,0,0,0,1,0,1,0
0,0,0,1979,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,0,1
0,1,1,945,0,1,0,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,1,0
0,0,1,0,1,0,0,1,0,0,0,1
1,0,1,0,0,1,0,1,0,0,0,1
0,0,0,671,1,0,0,0,1,0,0,1
0,0,0,453,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,1,0
0,0,1,210,1,0,0,0,0,1,0,1
0,0,1,70,1,0,0,0,0,1,0,1
0,0,0,577,1,0,0,0,0,1,1,0
0,0,1,238,0,0,1,0,1,0,1,0
0,0,0,1286,1,0,0,1,0,0,1,0
0,0,0,423,1,0,0,1,0,0,1,0
1,0,1,0,1,0,0,0,1,0,1,0
1,0,1,0,0,0,1,1,0,0,1,0
0,0,0,829,0,0,1,0,0,1,0,1
0,0,0,795,1,0,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0,1,1,0
0,0,1,39,1,0,0,0,0,1,0,1
0,0,0,644,1,0,0,0,0,1,1,0
0,0,1,224,1,0,0,1,0,0,1,0
1,0,1,0,1,0,0,0,0,1,0,1
0,0,1,362,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1820,1,0,0,1,0,0,0,1
0,0,1,0,1,0,0,1,0,0,0,1
0,0,0,1,0,1,0,0,0,1,0,1
1,0,0,0,1,0,0,1,0,0,1,0
0,0,0,703,1,0,0,0,0,1,0,1
0,0,0,1345,0,0,1,0,0,1,1,0
0,0,1,227,1,0,0,0,0,1,0,1
0,1,0,683,0,0,1,0,0,1,1,0
0,0,0,1458,0,1,0,0,0,1,1,0
0,0,0,202,0,0,1,0,0,1,0,1
0,0,1,474,1,0,0,0,0,1,0,1
0,0,1,0,1,0,0,0,0,1,0,1
0,0,0,756,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,0,1
0,0,0,151,1,0,0,0,1,0,0,1
1,0,1,0,0,0,1,1,0,0,1,0
1,0,1,0,0,1,0,1,0,0,1,0
0,0,0,7041,0,1,0,0,0,1,1,0
0,0,1,3200,0,1,0,0,0,1,0,1
0,0,0,119,1,0,0,0,0,1,1,0
0,0,1,1431,0,0,1,0,0,1,0,1
0,0,1,3,1,0,0,1,0,0,0,1
1,1,1,0,0,1,0,0,0,1,0,1
0,0,0,1086,0,0,1,0,0,1,0,1
0,0,0,616,0,1,0,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,1,0
0,0,1,0,0,1,0,0,0,1,1,0
0,0,0,881,1,0,0,0,0,1,0,1
0,0,1,2542,0,1,0,1,0,0,1,0
0,0,1,897,1,0,0,0,0,1,0,1
0,1,0,552,1,0,0,0,1,0,0,1
1,0,1,0,1,0,0,0,1,0,0,1
1,0,1,0,0,1,0,0,0,1,0,1
1,0,0,0,0,0,1,0,0,1,0,1
0,0,1,1640,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,1,0
0,0,1,0,1,0,0,0,0,1,0,1
0,0,1,215,0,0,1,0,0,1,1,0
0,0,1,362,1,0,0,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,0,1
0,0,1,1269,1,0,0,1,0,0,1,0
1,0,1,0,0,1,0,1,0,0,0,1
0,0,1,862,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,1,0
1,0,0,0,1,0,0,0,0,1,0,1
0,0,1,575,0,1,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0,1,0,1
0,0,1,2627,0,0,1,0,0,1,0,1
0,0,0,2575,0,0,1,0,0,1,1,0
0,0,0,730,1,0,0,0,0,1,1,0
0,0,0,1199,0,0,1,0,0,1,0,1
0,0,1,0,0,1,0,1,0,0,1,0
0,0,1,343,0,1,0,0,0,1,1,0
0,0,1,333,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,1,0
0,0,1,0,0,0,1,0,0,1,0,1
0,0,0,1618,1,0,0,0,0,1,0,1
0,1,0,2739,0,0,1,0,0,1,1,0
0,0,0,203,1,0,0,0,0,1,1,0
1,0,0,0,1,0,0,0,0,1,0,1
0,0,1,127,0,1,0,1,0,0,0,1
0,0,0,698,1,0,0,1,0,0,1,0
0,0,0,685,1,0,0,0,1,0,0,1
1,0,1,0,0,1,0,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,0,1
1,1,0,0,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,1,0
0,0,0,0,1,0,0,0,0,1,1,0
0,0,0,3535,0,1,0,1,0,0,0,1
0,0,1,303,0,0,1,0,0,1,1,0
0,0,0,0,0,0,1,0,0,1,1,0
1,0,0,0,1,0,0,0,0,1,1,0
0,0,0,7014,0,1,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,1,0
1,0,0,0,1,0,0,0,0,1,1,0
1,0,0,0,1,0,0,0,0,1,1,0
0,0,0,716,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,1,0,0,1,0,0,1,0
0,0,0,631,1,0,0,0,0,1,1,0
0,0,0,0,1,0,0,0,0,1,1,0
0,0,1,101,1,0,0,0,0,1,1,0
0,0,0,2913,0,0,1,1,0,0,1,0
0,0,1,576,1,0,0,0,0,1,0,1
0,0,1,4,1,0,0,0,0,1,1,0
0,0,0,0,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,1,0,1,0
0,0,1,338,1,0,0,0,0,1,1,0
0,0,0,867,0,0,1,0,0,1,0,1
0,0,1,1187,0,1,0,0,0,1,0,1
0,0,1,11,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0,0,1,1,0,0,0,1
1,1,1,0,0,1,0,1,0,0,0,1
1,0,1,0,0,0,1,0,0,1,0,1
0,0,0,875,1,0,0,0,0,1,0,1
0,0,0,804,1,0,0,0,0,1,0,1
0,0,0,458,1,0,0,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,1,0
0,1,0,7953,0,1,0,1,0,0,1,0
0,0,1,0,1,0,0,0,0,1,1,0
1,1,0,0,1,0,0,1,0,0,0,1
0,0,0,747,1,0,0,0,0,1,1,0
0,0,0,1217,0,0,1,0,0,1,0,1
1,0,1,0,1,0,0,1,0,0,0,1
1,0,1,0,0,1,0,0,0,1,0,1
0,0,0,140,1,0,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0,1,1,0
0,0,0,0,1,0,0,0,0,1,1,0
0,0,0,20,1,0,0,0,1,0,0,1
0,0,0,0,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,0,1
1,0,0,0,1,0,0,0,0,1,1,0
0,0,0,1018,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,1,0
0,0,0,55,1,0,0,1,0,0,0,1
0,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1240,0,0,1,0,0,1,1,0
1,1,1,0,0,0,1,0,0,1,1,0
0,0,0,735,1,0,0,0,1,0,0,1
0,0,0,852,0,1,0,0,0,1,0,1
0,0,0,2232,0,0,1,0,0,1,0,1
0,0,0,809,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,0,1
1,0,1,0,0,0,1,1,0,0,0,1
0,0,0,615,1,0,0,0,1,0,1,0
1,0,1,0,1,0,0,0,0,1,1,0
0,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,0,1
0,0,1,231,0,0,1,1,0,0,0,1
1,0,1,0,0,0,1,1,0,0,1,0
0,0,0,541,1,0,0,0,1,0,1,0
0,0,0,2979,0,1,0,0,0,1,1,0
0,0,0,365,1,0,0,0,0,1,1,0
0,0,1,206,1,0,0,0,0,1,1,0
1,1,1,0,1,0,0,1,0,0,0,1
1,0,1,0,1,0,0,0,1,0,1,0
1,0,1,0,0,0,1,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,1,0
0,0,1,0,0,1,0,0,0,1,0,1
0,0,0,3882,0,1,0,1,0,0,0,1
0,0,1,13,0,1,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,1,0
0,0,0,601,1,0,0,0,0,1,1,0
0,0,0,2956,0,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,1,0,0,1
0,0,0,1215,1,0,0,0,1,0,1,0
0,0,1,0,1,0,0,0,0,1,1,0
0,0,0,5401,0,1,0,1,0,0,0,1
0,0,0,2186,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,1,0
0,0,1,0,1,0,0,0,0,1,0,1
0,0,1,1,1,0,0,0,0,1,1,0
0,0,0,1926,0,1,0,1,0,0,0,1
1,0,1,0,0,0,1,0,0,1,0,1
0,0,1,138,0,1,0,0,0,1,0,1
0,0,0,454,1,0,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,0,1
0,0,0,849,1,0,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0,1,0,1
0,0,0,758,1,0,0,0,0,1,1,0
0,0,0,962,1,0,0,1,0,0,1,0
0,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,1,0,0,1,0,0,1,0
1,0,0,0,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,1,0
0,0,0,0,1,0,0,1,0,0,1,0
1,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,1,0,0,0,0,1,1,0
0,0,1,186,0,1,0,0,0,1,1,0
0,0,0,3550,0,1,0,0,0,1,0,1
0,0,1,0,1,0,0,0,0,1,0,1
0,0,1,181,0,1,0,1,0,0,0,1
1,0,1,0,0,1,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,1,0,0,0,1,0,1,0
0,0,0,3750,0,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0,1,1,0
0,1,0,281,1,0,0,1,0,0,1,0
1,0,1,0,0,0,1,0,0,1,1,0
0,0,0,458,1,0,0,0,0,1,1,0
0,0,0,0,1,0,0,1,0,0,1,0
0,0,0,969,1,0,0,0,0,1,1,0
0,1,0,12737,0,1,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1041,1,0,0,0,0,1,1,0
0,0,1,11,1,0,0,0,0,1,0,1
0,0,1,36,1,0,0,1,0,0,0,1
0,0,0,1109,1,0,0,0,0,1,0,1
0,0,0,752,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,1,0
0,0,1,39,1,0,0,0,0,1,0,1
0,0,1,2,1,0,0,1,0,0,1,0
0,0,0,808,1,0,0,0,0,1,1,0
0,0,1,0,1,0,0,1,0,0,1,0
1,0,1,0,0,0,1,0,0,1,1,0
0,0,0,597,0,0,1,0,0,1,0,1
0,0,0,3860,0,1,0,1,0,0,0,1
1,1,1,0,0,1,0,1,0,0,1,0
0,0,0,543,0,0,1,0,0,1,1,0
0,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,0,1
1,0,0,0,1,0,0,0,0,1,0,1
0,0,0,0,1,0,0,0,0,1,0,1
0,0,0,423,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,1,0
0,0,1,100,1,0,0,1,0,0,0,1
0,0,0,77,0,0,1,0,1,0,1,0
1,0,1,0,0,1,0,1,0,0,1,0
0,1,1,439,0,0,1,0,0,1,0,1
0,0,0,8919,0,1,0,1,0,0,0,1
1,0,1,0,0,1,0,0,0,1,0,1
1,0,1,0,0,0,1,0,1,0,1,0
0,0,0,672,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,1,0
0,0,1,147,0,1,0,0,0,1,0,1
0,0,0,0,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,0,1
0,0,0,0,0,0,1,0,0,1,1,0
0,0,0,801,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,1,0,0,0,1
1,0,1,0,0,0,1,0,1,0,0,1
1,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,0,1,0,0,1
0,0,0,2482,0,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,0,1
1,0,0,0,1,0,0,0,1,0,0,1
0,0,0,346,1,0,0,0,0,1,1,0
0,0,1,778,0,1,0,1,0,0,1,0
0,0,0,555,0,0,1,0,0,1,1,0
0,0,0,2145,1,0,0,0,0,1,0,1
0,0,1,1380,1,0,0,1,0,0,0,1
0,0,0,0,1,0,0,0,0,1,0,1
0,0,1,154,0,0,1,0,0,1,1,0
0,0,0,771,0,0,1,0,0,1,1,0
0,0,1,724,1,0,0,0,0,1,0,1
1,0,0,0,1,0,0,1,0,0,1,0
0,0,0,801,1,0,0,0,0,1,0,1
0,0,1,167,0,0,1,0,0,1,1,0
0,0,0,3509,1,0,0,0,0,1,1,0
0,0,1,2,1,0,0,0,1,0,1,0
1,0,0,955,0,0,1,0,1,0,1,0
0,0,0,856,1,0,0,0,0,1,1,0
0,0,0,774,1,0,0,0,0,1,0,1
0,0,0,1345,1,0,0,0,0,1,1,0
0,0,1,145,0,0,1,0,0,1,1,0
0,0,0,2140,0,1,0,0,0,1,1,0
1,0,0,0,1,0,0,0,1,0,0,1
0,0,0,996,1,0,0,0,0,1,0,1
1,1,1,0,1,0,0,1,0,0,0,1
0,0,0,1067,1,0,0,0,0,1,1,0
0,0,0,683,1,0,0,0,1,0,1,0
0,0,1,605,0,1,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,0,1
1,0,1,43,1,0,0,1,0,0,0,1
0,0,1,216,0,1,0,0,0,1,0,1
0,0,0,420,1,0,0,0,0,1,0,1
1,1,1,0,0,1,0,1,0,0,1,0
1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,1,0,0,0,0,1,1,0
0,0,0,3587,0,1,0,1,0,0,1,0
0,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,0,0,1,0,0,1,1,0
0,0,0,699,0,0,1,1,0,0,1,0
0,0,0,275,1,0,0,0,0,1,1,0
0,0,1,0,1,0,0,0,0,1,0,1
0,0,0,121,1,0,0,0,0,1,0,1
0,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,0,1
0,0,0,581,0,1,0,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,1,0,0,0,1,0,0,1
1,0,0,0,1,0,0,1,0,0,0,1
0,0,0,2170,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,0,1
0,0,0,188,1,0,0,0,0,1,1,0
0,0,0,0,1,0,0,0,1,0,1,0
1,0,0,0,1,0,0,1,0,0,0,1
0,0,0,5895,0,1,0,1,0,0,0,1
1,0,1,0,0,0,1,0,0,1,0,1
0,0,0,7753,0,1,0,1,0,0,1,0
0,0,0,3118,0,1,0,1,0,0,1,0
1,0,1,0,0,1,0,1,0,0,1,0
0,0,1,595,0,0,1,1,0,0,1,0
1,0,1,0,1,0,0,0,1,0,0,1
1,0,0,0,0,1,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,0,1
0,0,0,709,0,1,0,0,0,1,1,0
0,0,0,959,1,0,0,0,0,1,1,0
0,0,0,556,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,1,0,0,1,0
0,0,1,450,1,0,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,0,1
0,0,0,1513,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,0,1
1,0,1,0,1,0,0,0,0,1,1,0
0,0,1,130,1,0,0,0,0,1,0,1
0,0,0,660,1,0,0,0,0,1,0,1
0,0,0,874,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,1,0,1,0
1,0,1,0,0,1,0,1,0,0,0,1
0,0,0,3950,0,1,0,0,0,1,0,1
0,0,0,9191,0,1,0,0,0,1,1,0
0,0,0,5148,1,0,0,0,0,1,1,0
0,0,0,541,1,0,0,0,0,1,0,1
0,0,0,972,1,0,0,0,0,1,0,1
0,0,1,0,1,0,0,1,0,0,1,0
0,1,0,2464,0,1,0,0,0,1,0,1
0,0,0,0,0,0,1,0,0,1,1,0
0,0,0,670,1,0,0,0,0,1,1,0
0,0,0,595,1,0,0,0,0,1,0,1
0,0,0,2055,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,0,1,0,0,0,1,1,0
0,0,1,16,1,0,0,0,0,1,0,1
0,0,1,1095,1,0,0,1,0,0,1,0
